case_id,dataset,fault_type,root_cause_service,residualization,fit_samples,pseudo_abnormal_samples,n_metrics,n_services,max_service_score,median_service_score,p90_service_score,positive_service_fraction,top_service,metrics_with_any_clip,mean_metric_clip_fraction
re1_ob__cartservice_loss__1,re1_ob,loss,cartservice,stationary_counterfactual_ar,180,180,49,13,466.61979530947224,144.32632501676002,330.9101864871004,0.9230769230769231,adservice,0,0.0
re1_ob__cartservice_loss__1,re1_ob,loss,cartservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,383.2146223824803,81.18895164671005,228.77391276571845,0.9230769230769231,adservice,0,0.0
re1_ob__cartservice_loss__2,re1_ob,loss,cartservice,stationary_ar,180,180,49,13,1237.565156285067,12.308049936578499,293.8582516889785,0.5384615384615384,frontend-external,0,0.0
re1_ob__cartservice_loss__2,re1_ob,loss,cartservice,stationary_counterfactual_ar,180,180,49,13,1237.8810098440226,108.83388643937741,376.4679966098896,1.0,frontend-external,0,0.0
re1_ob__cartservice_loss__2,re1_ob,loss,cartservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,1237.7714837137162,35.787725396880944,300.08057749957436,0.9230769230769231,frontend-external,0,0.0
re1_ob__cartservice_loss__3,re1_ob,loss,cartservice,stationary_ar,180,180,49,13,376.7427735190875,-2.5065940727173577,162.73945246519745,0.46153846153846156,cartservice,0,0.0
re1_ob__cartservice_loss__3,re1_ob,loss,cartservice,stationary_counterfactual_ar,180,180,49,13,428.2901096542126,64.90788243975679,133.93046165040533,0.9230769230769231,cartservice,0,0.0
re1_ob__cartservice_loss__3,re1_ob,loss,cartservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,335.5914521774176,0.7107387757922842,139.24558388923225,0.5384615384615384,cartservice,0,0.0
re1_ob__cartservice_loss__4,re1_ob,loss,cartservice,stationary_ar,180,180,49,13,258.3236418114249,5.225763279171464,136.40231245912418,0.6153846153846154,adservice,0,0.0
re1_ob__cartservice_loss__4,re1_ob,loss,cartservice,stationary_counterfactual_ar,180,180,49,13,382.8555285018006,70.22954476829035,177.28541732087768,0.9230769230769231,adservice,0,0.0
